condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,diff
1,White,0.34,36.34,0,1,0,2,179.4458333
2,White,0.98,15.88,0,1,1,2,4429.725
0,Black,0.44,36.76,0,7,1,2,465.5486111
1,Tan,0.4,26.11,13,9,0,2,754.65
1,Black,0.4,34.03,0,1,0,2,3500.658333
0,rare,0.21,38.41,0,1,1,1,1493.651389
0,Torbie,0.31,48.15,0,1,1,1,797.7743056
0,Blue,0.22,17.81,0,1,1,2,1121.71875
1,Gray,0.08,32.09,0,1,0,2,764.5048611
1,Brown,0.38,49.31,0,1,0,2,2539.759722
0,Brown,0.81,5.68,0,1,1,2,1098.580556
2,Black,0.81,17.81,13,9,1,2,138.66875
2,Black,0.93,6.45,13,9,1,2,212.7069444
1,Black,0.59,13.38,0,7,0,2,4386.76875
1,Orange,0.08,12.62,15,4,0,1,2214.364583
1,Tan,0.11,24.01,0,1,0,2,769.7583333
0,Orange,1,36.66,0,1,1,1,77.72291667
1,Tricolor,0.68,12.39,7,1,0,2,84.66527778
1,Brown,0.21,37.03,0,1,0,1,91.74652778
1,Black,0.05,19.03,0,7,0,2,1334.508333
1,Brown,0.86,36.11,0,7,0,2,755.4826389
0,Black,0.84,31.93,0,1,1,2,271.7694444
1,Red,0.68,14.01,0,1,0,2,268.6222222
2,Cream,0.53,34.14,13,9,0,2,238.5763889
0,Red,0.5,24.14,0,7,1,2,328.5319444
2,Gray,0.39,29.15,13,9,1,1,393
2,Black,0.45,18.61,0,1,0,1,80.70625
2,White,0.12,15.69,13,9,1,1,93.55208333
2,White,0.97,9.28,13,9,1,2,399.5743056
1,Brown,0.71,44,16,9,0,1,145.8194444
1,White,0.84,22.03,0,1,0,4,450.5236111
2,Cream,0.97,28.58,13,9,0,1,43.74444444
2,Brown,0.05,35.72,13,9,1,1,47
0,Black,0.91,38.15,7,1,1,2,813.3638889
1,Tan,0.34,29.6,0,7,0,2,235.7569444
1,Orange,0.37,19.25,13,9,0,1,236.5638889
0,Blue,0.77,14.47,7,1,1,1,116.6263889
0,Tan,0.59,44.31,0,1,1,2,1850.509722
2,White,0.25,18.51,13,9,0,2,1855.540972
1,Black,0.71,5.93,13,9,0,1,772.5923611
1,Cream,0.85,8.95,0,7,0,2,1850.570833
1,White,0.11,40.86,0,1,0,2,129.6673611
0,Black,0.08,18.27,0,1,1,2,127.6208333
0,White,0.98,36.84,0,7,1,2,1479.678472
0,Tan,0.02,34.43,13,9,1,2,638.6833333
0,Black,0.69,6.99,0,1,1,1,591.7402778
0,White,0.89,47.05,13,9,1,2,1317
0,Brown,0.99,25.14,7,1,1,2,92.33333333
0,Tan,0.54,42.02,7,1,1,2,111.7326389
0,rare,0.35,17.03,0,1,1,1,397.6534722
1,White,0.74,16.25,0,1,0,2,755.7069444
0,White,0.27,16.1,0,7,1,2,318.7645833
1,Blue,0.26,29.34,16,9,0,1,852.375
0,Brown,0.21,35.7,0,1,1,2,1491.508333
2,Orange,0.9,21.96,16,9,0,1,326.375
2,rare,0.66,44.72,13,9,1,1,46.50069444
1,Tan,0.37,37.84,0,7,0,2,1847.678472
1,Black,0.82,26.3,13,9,0,1,775.5506944
2,Black,0.01,25.82,13,9,0,2,326.5243056
1,Tan,0.94,35.19,0,1,0,2,1072.698611
0,Tan,0.52,21.56,0,1,1,2,1485.695139
0,Brown,0.11,26.59,7,1,1,1,178.48125
2,rare,0.36,40.4,13,9,1,1,36.66597222
2,White,0.85,14.42,13,9,0,2,1377
1,Black,0.44,14.02,13,9,0,1,275.5590278
1,Black,0.38,41.61,0,7,0,2,175.7909722
1,Tricolor,0.94,30.94,0,1,0,2,759.7236111
2,Brown,0.4,26.21,0,7,1,2,385.5701389
1,Black,0.64,32.89,0,1,0,2,97.72222222
0,Chocolate,0.11,6.57,0,7,1,2,2221.765972
1,Brown,0.23,19.73,0,1,0,2,1194.653472
1,Black,0.86,9.04,0,1,0,1,94.63125
1,Brown,0.28,23.65,7,1,0,1,130.6638889
2,Orange,0.37,41.49,13,9,1,1,33.55416667
1,Black,0.13,24.8,0,1,0,1,94.81319444
1,White,0.31,33.42,0,1,0,2,2585.65
2,White,0.64,41.13,0,7,1,2,1118.497917
2,Chocolate,0.06,28.74,0,7,1,2,6050.468056
2,Red,0.82,46.09,0,7,0,2,753.7236111
0,Orange,0.79,26.87,0,1,1,1,308.6701389
0,Tortie,0.37,30.69,0,1,1,1,109.6361111
0,Yellow,0.93,28.24,0,7,1,2,3331.652778
0,Black,0.69,12.02,0,7,1,2,873.6756944
0,Tan,0.39,15.97,13,9,1,2,2326.665278
2,Blue,0.17,46.9,13,9,1,1,58.56388889
1,Black,0.94,41.76,0,1,0,2,543.6048611
2,Red,0.58,26.74,13,9,1,2,3677.770833
0,White,0.26,23.89,0,1,1,2,86.76666667
0,Brown,0.4,5.08,0,1,1,1,276.7041667
2,Orange,0.21,17.55,16,9,1,1,386.375
0,Fawn,0.02,41,0,7,1,2,387.7805556
0,Black,0.61,14.16,7,1,1,2,81.4125
2,Tricolor,0.98,41.99,8,2,0,2,34.44652778
0,Brown,0.45,16.6,7,1,1,1,109.7263889
1,Black,0.51,30.03,0,1,0,2,829.5618056
0,White,0.94,35.41,0,7,1,2,3308.709722
2,Black,0.56,12.68,13,9,0,2,48.52847222
1,Brown,0.15,9.27,13,9,0,1,751.5611111
1,Brown,0.62,21.22,13,9,0,1,387.74375
2,White,0.29,35.37,0,7,0,2,1043.807639
1,Brown,0.18,18.62,7,1,0,1,110.4798611
2,Calico,0.96,22.6,17,9,1,1,755.4555556
1,rare,0.29,15.18,0,1,0,1,3726.661806
1,Tan,0.43,11.63,0,7,0,2,1118.564583
2,Torbie,0.89,42.76,11,4,1,1,3673
0,Tortie,0.93,25.51,7,1,1,1,126.5680556
1,Brown,0.89,46.34,0,1,0,1,84.73055556
1,Blue,0.14,8.75,0,1,0,1,119.7534722
1,Black,0.15,25.35,0,1,0,2,1120.697917
2,Black,0.74,33.29,0,7,1,2,387.7111111
2,Gray,0.15,19.85,13,9,0,1,52.78333333
2,Cream,0.27,16.33,0,7,1,2,3674.593056
0,Chocolate,0.08,44.31,0,1,1,1,755.8027778
1,Black,0.82,14.98,17,9,0,1,754.7576389
2,rare,0.98,8.52,16,9,0,1,159.375
1,Cream,0.37,27.99,7,1,0,1,195.3493056
0,Tortie,0.2,7.18,7,1,1,1,320.6868056
2,Black,0.61,31.52,0,1,1,2,394.5201389
2,Black,0.4,47.23,16,9,0,1,386.375
1,Gray,0.27,44.72,18,4,0,1,1116.530556
0,Red,0.9,38.94,0,1,1,2,161.7638889
1,Black,0.13,30.39,0,1,0,2,76.63055556
1,White,0.44,12.26,0,1,0,2,756.7701389
1,Black,0.11,43.06,0,7,0,2,752.7645833
0,Black,0.61,28.73,0,1,1,2,1180.661806
0,Brown,0.57,46.04,7,1,1,1,82.75694444
1,Blue,0.47,6.48,13,9,0,1,767.6055556
0,Tortie,0.89,39.18,0,1,1,1,1135.761806
0,Chocolate,0.81,13.08,0,1,1,2,207.6166667
0,White,0.31,30.96,0,7,1,2,484.79375
1,Orange,0.93,43.84,7,1,0,1,1600.5375
2,Calico,0.66,34.57,0,4,1,1,751.5090278
1,rare,0.09,20.14,7,1,0,1,398.5173611
2,Torbie,0.49,6.32,17,9,1,1,115.73125
1,Tan,0.24,19.19,0,7,0,2,1119.707639
0,Black,0.19,47.41,13,9,1,2,753.7701389
0,Sable,0.36,30.19,0,1,1,2,1850.597917
0,White,0.71,28.57,0,1,1,2,469.6256944
1,Brown,0.39,15.83,0,1,0,1,108.6729167
0,Tan,0.57,48.2,0,7,1,2,387.5125
1,Black,0.11,45.36,13,9,0,1,248.5923611
0,Brown,0.96,12.74,0,1,1,1,1203.688194
1,Black,0.47,27,0,1,0,2,767.6527778
0,Tan,0.1,12.79,0,7,1,2,556.4631944
1,Tan,0.71,33.17,13,9,0,2,391
2,Red,0.21,34.78,0,7,0,2,251.7486111
2,Brown,0.1,49.75,0,1,1,1,105.5951389
0,White,0.75,42.86,0,7,1,2,751.4645833
2,Brown,0.12,13.91,13,9,1,4,389.6222222
1,Brown,0.5,8.39,0,1,0,1,103.5909722
1,Brown,0.77,10.52,0,1,0,1,175.6902778
2,Chocolate,0.21,30.31,0,7,1,2,50.77569444
1,Brown,0.25,36.09,0,7,0,2,1402.776389
1,White,0.83,27.35,0,1,0,2,1121.790972
0,Black,0.57,29.35,0,1,1,2,759.7458333
2,Black,0.87,15.38,13,9,1,2,389.5118056
1,Brown,0.02,42.65,0,1,0,1,1295.743056
0,Tricolor,0.51,47.94,0,1,1,2,390.7402778
0,Black,0.62,38.84,0,1,1,1,941.9048611
1,Tan,0.32,43.16,0,7,0,2,1492.486806
0,Black,0.44,37.17,0,1,1,2,85.76527778
0,Black,0.69,36.42,0,1,1,2,77.72916667
0,Blue,0.32,42.75,16,9,1,1,387.375
0,Blue,0.32,9.05,0,7,1,2,396.7979167
1,Cream,0.04,31.41,0,1,0,2,87.77013889
2,Cream,0.49,46.48,0,1,0,1,146.7819444
1,Black,0.28,40.42,13,9,0,2,329.6715278
2,Tortie,0.38,38.65,7,1,1,1,424.5291667
0,Tortie,0.61,31.92,0,1,1,1,3189.747917
0,Blue,0.85,16.9,13,9,1,1,6082.3875
1,Brown,0.68,15.2,13,9,0,2,769
2,Orange,0.63,42.67,13,9,1,1,85
1,Black,0.74,39.71,0,1,0,1,95.7125
1,Black,0.59,48.26,0,1,0,2,205.5791667
1,Cream,0.8,16.32,0,1,0,1,115.7270833
1,Black,0.04,10.43,0,7,0,2,1844.801389
2,White,0.21,34.34,13,9,0,2,391.5222222
2,Blue,0.19,11.45,0,1,1,1,90.75902778
0,Orange,0.51,41.16,0,1,1,1,412.6729167
0,Tan,0.89,22.52,13,9,1,2,764
1,Brown,0.82,38.38,0,1,0,2,766.7708333
2,Brown,0.21,46.77,16,9,1,1,753.375
0,Black,0.13,46.84,0,7,1,2,304.7388889
1,White,0.59,17.91,7,1,0,2,226.5722222
2,Chocolate,0.43,44.2,13,9,0,2,393.5423611
0,Brown,0.68,49.91,0,1,1,1,115.6895833
2,Blue,0.53,8.65,13,9,1,1,782.5694444
1,White,0.95,41.36,13,9,0,2,485
2,Black,0.01,26.96,13,9,1,1,42.79583333
0,Black,0.71,18.56,13,9,1,1,426.6097222
0,Tan,0.89,30.94,0,1,1,2,1121.780556
0,Brown,0.86,47.83,0,1,1,1,684.5534722
0,Brown,0.62,43.9,0,1,1,2,190.7111111
2,Blue,0.35,37.68,13,9,0,1,42.56666667
1,Brown,0.38,12.27,0,7,0,2,764.79375
1,Blue,0.45,40.12,0,1,0,2,846.6604167
0,Calico,0.11,20.7,0,1,1,1,337.6868056
1,Black,0.58,25.14,0,1,0,2,181.6923611
2,Black,0.74,23.84,0,7,1,2,1620.736806
0,White,0.81,31.44,7,1,1,2,99.49236111
0,Brown,0.91,47.66,0,1,1,1,144.7694444
0,Calico,0.42,16.48,0,1,1,1,1863.731944
0,Brown,0.62,36.16,0,1,1,2,245.7006944
0,Black,0.15,5.68,0,7,1,2,267.7305556
2,Orange,0.63,39.71,16,9,1,1,266.375
0,Brown,0.88,37.16,0,1,1,1,2943.557639
0,Tortie,0.64,24.76,0,1,1,1,109.65
1,Orange,0.96,21.52,0,7,0,1,1339.574306
2,Black,0.81,15.88,13,9,1,1,49.53611111
0,Red,0.88,35.92,0,7,1,2,2286.619444
0,Brown,0.82,34.37,0,1,1,4,757.5118056
1,Brown,0.47,7.47,0,7,0,1,206.7375
2,Black,0.09,19.81,0,1,0,1,93.80763889
1,Chocolate,0.58,45.07,0,7,0,2,939.7291667
2,Blue,0.07,11.72,13,9,1,1,54.53194444
0,Cream,0.31,19.13,0,1,1,2,766.5694444
0,Brown,0.04,45.09,7,1,1,2,3011.729167
0,Orange,0.97,38.03,16,9,1,1,2398.375
0,Black,0.09,21.28,18,4,1,2,3464.718056
1,Brown,0.41,28.3,0,1,0,2,763.5326389
0,Sable,0.33,45.09,0,1,1,2,1120.380556
0,Black,0.39,9.98,0,1,1,2,148.5534722
2,Tan,0.29,17.9,13,9,0,2,76.80694444
0,Blue,0.65,20.75,0,1,1,2,210.8180556
0,Calico,0.28,20.56,7,1,1,1,176.76875
0,Black,0.49,36.72,7,1,1,2,1344.475694
0,Gray,0.57,27.68,0,1,1,1,130.7965278
0,Red,0.01,48.95,0,7,1,2,2270.813194
0,Black,0.13,26.64,13,9,1,2,1120.631944
0,Tan,0.34,27,0,1,1,2,118.4131944
0,Tan,0.28,36.1,0,1,1,2,394.5152778
1,Red,0.59,34,0,1,0,2,1486.791667
1,Red,0.76,37.09,0,1,0,2,452.7951389
0,Brown,0.89,28.81,18,4,1,1,752.5409722
0,Tortie,0.98,7.09,0,1,1,1,215.6909722
0,Blue,0.13,42.47,0,1,1,1,89.56319444
2,Chocolate,0.99,32.9,0,1,1,2,73.51388889
0,White,0.94,27.29,0,7,1,2,752.5493056
2,Orange,0.05,24.49,13,9,1,1,38.69166667
0,Black,0.41,15.06,0,7,1,2,1847.388194
0,White,0.3,31.89,0,7,1,2,2310.684028
0,Tan,0.04,37.6,0,7,1,2,4770.778472
0,Brown,0.42,40.76,0,1,1,1,116.7208333
1,Tan,0.7,25.93,0,1,0,2,1526.713194
2,Cream,0.51,39.58,0,7,0,2,1421.654861
0,White,0.52,49.82,0,7,1,2,388.7590278
0,Black,0.98,5.83,0,1,1,1,474.78125
2,Brown,0.78,13.45,17,9,1,1,115.7319444
0,Black,0.55,32,0,1,1,2,102.8020833
0,Brown,0.33,10.98,13,9,1,1,117.51875
1,Black,0.33,32.2,0,7,0,1,2210.780556
1,Chocolate,0.66,9.05,0,7,0,2,4038.609722
1,Black,0.2,27.39,0,1,0,2,760.5680556
0,Red,0.4,36.3,0,1,1,2,2149.690278
0,Black,0.71,16.67,0,1,1,2,857.5868056
1,Blue,0.54,44.07,7,1,0,1,88.31458333
0,Tricolor,0.22,42.89,0,1,1,2,101.7423611
0,Calico,0.64,9.31,0,1,1,1,147.5958333
1,White,0.8,9.82,0,1,0,2,2484.717361
1,Brown,0.03,21.91,0,7,0,2,762.5083333
0,Tan,0.98,34.08,0,7,1,2,481.7152778
2,White,0.13,16.88,13,9,0,2,92.74930556
2,Black,0.37,36.9,7,1,1,1,81.42291667
1,Brown,0.33,22.56,0,1,0,2,177.7291667
0,White,0.95,35.51,13,9,1,2,287.6715278
2,Tortie,0.24,11.27,13,9,1,1,150.5236111
0,Orange,0.41,37.6,0,1,1,1,207.7333333
2,Tortie,0.8,20.37,18,4,1,1,39.52083333
2,Tricolor,0.09,30.13,7,1,1,2,4822.508333
1,Sable,0.08,6.21,0,7,0,2,2586.810417
0,Red,0.96,45.28,0,7,1,2,752.7354167
0,Black,0.83,13.12,0,1,1,2,1852.703472
1,Blue,0.55,14.38,0,7,0,2,1432.783333
0,Brown,0.61,32.58,16,9,1,1,114.8076389
0,Tan,0.3,17.11,0,7,1,2,398.7041667
0,Black,0.75,46.81,0,1,1,1,106.7340278
0,Blue,0.37,8.65,0,1,1,1,96.79583333
0,Brown,0.49,15.32,0,7,1,2,3308.545139
1,Red,0.44,36.55,0,7,0,2,772.7006944
2,Brown,0.32,11.2,13,9,0,4,830.6208333
2,rare,0.52,43.88,13,9,1,1,48.73402778
1,Black,0.23,24.29,0,1,0,2,87.7125
0,Black,0.52,32.21,0,1,1,2,715.7736111
2,Blue,0.55,34.95,0,1,1,2,224.4854167
2,Black,0.9,27.85,18,4,0,1,66.77777778
0,White,0.88,11.98,0,7,1,2,1116.684722
1,Chocolate,0.86,46.45,0,1,0,2,4404.765278
1,White,0.01,19.82,13,9,0,2,5136.5125
2,Black,0.97,30.8,0,7,0,2,387.5090278
1,Fawn,0.68,49.6,0,7,0,2,1905.525
2,Orange,0.8,20.89,16,9,0,1,760.7666667
1,Red,0.12,11.06,0,1,0,2,99.77361111
0,Torbie,0.74,13.89,0,1,1,1,99.74583333
1,Blue,0.24,8.12,0,1,0,1,81.94930556
2,Blue,0.97,35.53,0,7,1,2,3672.7875
0,White,0.31,42.93,0,1,1,1,385.7701389
2,Tricolor,0.54,42.17,0,7,0,2,2700.650694
1,White,0.62,49.58,13,9,0,2,1850.699306
1,White,0.43,12.36,0,7,0,2,4298.723611
0,Black,0.75,26.33,13,9,1,2,4449.744444
2,Tortie,0.36,15.78,13,9,1,1,85.66736111
2,Brown,0.11,44.26,0,7,1,2,384.7777778
2,Brown,0.35,39.19,13,9,0,1,35.46805556
1,White,0.95,28.98,0,7,0,4,1666.548611
1,Red,0.93,9.84,0,1,0,2,445.6680556
1,Tricolor,0.04,24.84,0,1,0,2,328.7986111
0,Black,0.56,24.75,0,1,1,1,399.6666667
2,Brown,0.09,13.22,13,9,1,1,23.65347222
0,Black,0.32,23.41,0,1,1,2,83.73541667
1,Black,0.48,19.11,0,1,0,1,146.6909722
0,Brown,0.75,24.71,0,1,1,2,2217.760417
2,Blue,0.18,48.26,16,9,1,1,300.8236111
0,Blue,0.99,35.81,0,1,1,2,87.76805556
1,Brown,0.02,32.74,7,1,0,1,103.5756944
0,Brown,0.98,41.77,0,1,1,1,96.47291667
0,Orange,0.5,48.78,7,1,1,1,114.5923611
0,Brown,0.81,6.51,13,9,1,2,632.6034722
1,Brown,0.75,21.01,0,7,0,2,2219.475694
0,Brown,0.41,47.43,0,7,1,2,1825.774306
0,Buff,0.02,28.63,0,1,1,2,760.7097222
0,Orange,0.02,31.26,17,9,1,1,811.7472222
0,Brown,0.48,16.46,0,1,1,1,527.6173611
0,Tortie,0.59,41.28,0,1,1,1,1491.458333
0,Blue,0.93,11.18,0,1,1,2,759.7416667
1,Tan,0.56,23.02,13,9,0,2,391.5076389
2,Black,0.56,35.19,0,7,0,2,2578.522917
1,Tan,0.45,10.72,0,1,0,2,1858.48125
1,Black,0.78,45.82,0,1,0,1,147.7215278
1,Cream,0.06,44.59,0,1,0,1,120.7465278
0,Tan,0.18,5.23,13,9,1,2,393.6847222
2,Tortie,0.04,23.68,13,9,1,1,398.7513889
2,Calico,0.61,18.4,13,9,1,1,102.5208333
1,Black,0.1,10.64,0,7,0,2,1848.491667
0,Brown,0.6,35.55,0,1,1,2,1310.513889
2,Black,0.67,24.63,13,9,0,1,21.6125
1,Tan,0.48,40.08,0,7,0,2,752.5222222
1,Red,0.4,19.78,0,1,0,2,392.7763889
1,White,0.78,33.84,13,9,0,1,1847.538194
1,Orange,0.72,31.59,0,7,0,1,2208.644444
0,Tan,0.96,32.83,0,1,1,2,268.7083333
0,Brown,0.05,12.04,13,9,1,1,1491.617361
1,White,0.88,13,13,9,0,2,906.4861111
1,Brown,0.7,5.52,7,1,0,1,118.5569444
0,Black,0.76,31.96,0,1,1,2,3686.625694
1,White,0.47,24.63,0,1,0,2,804.5152778
1,White,0.05,39.95,0,1,0,2,147.70625
1,Tan,0.13,33.81,0,1,0,2,83.72777778
1,White,0.46,40.44,1,4,0,2,2007.674306
0,Blue,1,24.99,0,1,1,2,1802.516667
1,Brown,0.42,41.82,7,1,0,1,98.7125
2,Red,0.15,44.28,0,7,1,2,4401.484028
0,Yellow,0.27,22.14,0,7,1,2,1482.548611
0,Brown,0.16,15.48,0,1,1,2,756.7215278
1,Tan,0.77,9.55,0,1,0,2,329.7506944
1,Orange,0.87,23.73,0,1,0,1,111.9020833
1,Black,0.35,27.77,7,1,0,1,92.69930556
2,White,0.74,37.68,0,7,0,2,2274.7
1,Black,0.6,26.06,0,1,0,2,2959.509028
0,Black,0.58,34.75,0,1,1,1,241.5784722
1,Black,0.42,20.02,0,1,0,2,763.5909722
1,Red,0.4,41.83,0,1,0,2,1506.532639
1,Black,0.03,20.01,0,1,0,1,506.6333333
1,Black,0.18,44.84,7,1,0,1,288.3152778
2,Black,0.52,16.6,0,7,0,4,385.8041667
2,Black,0.1,12.66,13,9,0,2,53.64861111
1,White,0.74,6.75,0,1,0,1,94.77638889
2,Brown,0.78,43.29,16,9,1,1,753.375
1,Black,0.15,29.1,0,7,0,2,998.5590278
0,Blue,0.18,44.26,0,1,1,2,392.5597222
1,Black,0.4,47.75,0,7,0,2,1946.538889
1,Cream,0.61,5.61,13,9,0,2,402.6486111
0,White,0.38,37.5,13,9,1,2,1486.676389
2,Black,0.94,15.18,0,1,0,0,410.6701389
0,White,0.24,43.94,0,1,1,2,390.7694444
0,Sable,0.94,23.92,0,1,1,2,799.79375
0,Blue,0.64,30.43,7,1,1,2,789.7215278
0,Brown,0.38,30.82,0,1,1,2,135.7409722
1,Black,0.69,19.06,13,9,0,1,776.5597222
2,Tan,0.93,8.7,0,7,1,2,750.6486111
1,White,0.04,42.61,0,1,0,2,2941.538889
1,Buff,0.66,30.56,0,1,0,2,266.7229167
0,Tan,0.99,14.22,0,7,1,2,1514.584722
0,Black,0.96,48.43,7,1,1,1,157.5930556
2,White,0.73,5,13,9,0,2,769.5076389
1,Tan,0.93,46.46,0,1,0,2,396.6388889
0,Torbie,0.93,14.92,0,1,1,1,328.7402778
1,Black,0.99,17.49,13,9,0,2,1487.50625
1,Chocolate,0.59,40.79,0,1,0,2,300.7861111
1,Tan,0.28,45.41,0,1,0,2,757.5152778
1,Brown,0.35,22.17,0,1,0,2,814.7916667
0,Calico,0.7,45.59,16,9,1,1,387.375
2,Blue,0.34,44.51,0,1,0,2,86.73819444
0,Brown,0.43,27.61,0,1,1,1,114.7215278
2,Tan,0.1,40,0,1,1,2,147.7541667
2,Brown,0.44,5.45,0,7,0,2,754.8979167
0,Torbie,0.33,23.72,0,1,1,1,3183.565972
0,Sable,0.19,40.8,0,1,1,2,94.70347222
2,Calico,0.21,8.94,17,9,1,1,754.60625
1,Chocolate,0.62,11.87,7,1,0,2,939.53125
2,Orange,0.79,35.45,17,9,0,1,116.5145833
1,Sable,0.81,9.63,0,7,0,2,1989.495139
0,Gray,0.89,32.2,0,1,1,4,295.6055556
0,Red,0.71,49.48,13,9,1,2,394.5604167
2,Black,0.63,33.83,13,9,1,2,112
2,Black,0.48,8.51,13,9,1,2,1872.640972
0,Calico,0.45,33.66,0,1,1,1,288.7083333
1,Black,0.05,14.96,0,7,0,2,1302.56875
0,Black,0.92,19.46,0,7,1,2,1138.585417
0,Tortie,0.37,7.61,0,1,1,1,393.7409722
0,Tan,0.96,48.33,0,1,1,2,396.7277778
0,Tan,0.6,28.78,0,1,1,2,387.7472222
0,Tortie,0.44,49.2,13,9,1,1,313.5625
0,Tricolor,0.53,38.97,13,9,1,2,1489.496528
2,Blue,0.94,5.27,13,9,0,1,46
1,White,0.06,32.32,0,1,0,2,241.6472222
1,White,0.25,21.24,0,1,0,2,600.70625
0,Brown,0.12,17.5,0,1,1,2,113.7652778
0,Gray,0.09,5.65,0,7,1,2,1699.465278
2,Blue,0.38,20.07,0,1,0,2,394.63125
1,Tan,0.33,20.61,0,1,0,2,87.55902778
0,Black,0.52,5.32,7,1,1,1,106.7236111
0,Tricolor,1,24.19,0,7,1,2,2944.666667
1,Tan,0.41,25.59,0,1,0,2,160.73125
1,Black,0.08,16.52,0,1,0,2,407.7576389
2,White,0.84,37.69,13,9,1,1,387.6048611
1,White,0.83,46.78,13,9,0,1,5500.513889
0,Calico,0.98,43.87,16,9,1,1,233.375
0,White,0.53,32.02,17,9,1,1,1122.797917
2,Brown,0.64,43.44,0,7,0,2,202.49375
0,White,0.22,6.41,13,9,1,2,86.68819444
0,rare,0.9,45.37,0,7,1,2,2580.534722
0,Brown,0.76,6.95,0,1,1,2,2313.257639
1,Brown,0.94,24.31,0,1,0,1,88.75208333
0,Brown,0.22,5.74,13,9,1,1,764.6173611
0,Tan,0.92,15.27,13,9,1,2,766.44375
2,White,0.79,20.99,13,9,0,2,178
1,White,0.77,18.01,0,7,0,2,3740.55
0,Black,0.45,15.46,0,1,1,1,112.6784722
0,Blue,0.41,5.73,0,1,1,1,546.7993056
0,Gray,0.97,15.25,0,7,1,2,1294.729861
1,White,0.56,46.42,0,8,0,1,145.7513889
1,Black,0.19,17.7,0,7,0,2,4770.608333
2,Yellow,0.45,25.82,0,7,0,2,1029.665278
2,Blue,0.32,44.54,13,9,1,1,40.64791667
2,Black,0.36,33.76,0,7,0,2,750.6326389
1,Black,0.46,10.31,18,4,0,2,3189.6125
0,White,0.05,37.97,0,7,1,1,6605.561111
2,White,0.4,34.63,13,9,1,2,101.6034722
0,Black,0.57,36.48,0,1,1,1,4547.701389
1,Black,0.75,12.28,13,9,0,2,759.3930556
1,White,0.54,9.91,13,9,0,2,331.6756944
0,Black,0.86,17.42,0,1,1,2,395.7708333
1,Black,0.66,41.8,13,9,0,2,1908.606944
1,Black,0.4,20.4,0,1,0,1,86.72569444
1,Black,0.54,17.58,0,7,0,2,752.6895833
2,Calico,0.54,21.59,13,9,1,1,36.64444444
2,White,0.24,5.96,13,9,0,2,52.47361111
2,rare,0.38,6.76,0,1,1,1,237.7576389
0,Black,0.56,9.25,7,1,1,2,3784.49375
1,Black,0.57,42.24,0,1,0,1,797.7986111
1,Orange,0.66,5.98,0,7,0,1,2919.516667
0,Calico,0.72,11.26,0,1,1,1,393.7791667
0,Blue,0.56,43.69,7,1,1,1,93.26388889
1,Brown,0.6,41.37,0,1,0,2,798.5944444
1,White,0.87,10.28,13,9,0,2,4416
1,Brown,0.7,12.01,0,1,0,1,83.72152778
0,White,0.5,7.99,0,1,1,2,89.76527778
1,White,0.98,13.77,0,7,0,2,1122.791667
2,Brown,0.31,47.38,13,9,1,1,43.64166667
2,Tortie,0.18,43.36,13,9,1,1,57.64583333
1,Orange,1,30.04,0,1,0,1,3751.722222
1,Black,1,25.68,0,7,0,1,1501.407639
2,Black,0.25,16.1,0,7,0,2,173.5770833
2,rare,0.1,34.68,13,9,1,1,36
0,Black,0.86,41.62,0,1,1,2,757.7840278
0,Brown,0.91,19.87,0,1,1,2,1954.54375
1,White,0.57,44.74,13,9,0,1,1145.551389
1,Black,0.83,27.24,0,1,0,2,1486.589583
0,White,0.93,32.43,0,7,1,2,2165
0,Black,0.22,21.59,13,9,1,1,136.6083333
1,Brown,0.54,20.87,0,7,0,2,2961.477778
0,Red,0.19,14.61,0,1,1,2,143.7430556
2,White,0.27,28.33,13,9,0,2,57
1,Brown,0.27,18.21,0,1,0,2,755.7951389
2,Black,0.35,13.22,0,7,0,2,264.4958333
2,Black,0.6,20.97,13,9,0,1,52.60486111
1,Brown,0.26,42.17,7,1,0,2,1671.477083
0,Chocolate,0.08,49.94,0,1,1,2,142.6743056
0,Tricolor,0.2,14.27,0,1,1,2,2430.951389
2,Brown,0.32,41.77,0,1,1,1,110.5951389
2,Brown,0.45,48.16,0,7,1,2,759.3659722
0,Black,0.64,45.82,0,7,1,2,479.7652778
0,Orange,0.01,42.24,0,7,1,1,386.4638889
0,White,0.11,39.27,0,7,1,2,761.6138889
2,White,0.92,47.6,18,4,0,2,203.7375
0,Black,0.44,41.76,0,7,1,2,224
1,Blue,0.66,10.9,1,4,0,2,2460.531944
1,Tan,0.07,26.83,13,9,0,2,759
0,Brown,0.59,49.26,0,1,1,2,146.7659722
0,Brown,0.13,44.9,0,1,1,1,93.72708333
0,White,0.99,23.9,0,7,1,2,1920.598611
0,Yellow,0.57,25.85,0,7,1,2,934.8020833
1,Black,0.78,43.95,0,1,0,2,398.5729167
0,Tan,0.39,29.6,0,1,1,2,393.7611111
1,Brown,0.81,30.48,0,1,0,1,94.77222222
1,White,0.74,20.83,0,1,0,2,389.7708333
1,Brown,0.9,25.3,13,9,0,1,390.7090278
2,Black,0.58,20.22,18,4,0,1,82.65
0,Brown,0.1,14.58,0,1,1,1,865.7479167
1,Blue,0.29,42.16,13,9,0,1,759.4986111
2,Black,0.06,17.07,15,4,0,2,85.74930556
0,Torbie,0.76,42.8,0,1,1,1,422.7875
